transaction_id,date,merchant_raw,description,amount,transaction_type,payment_method,category,subcategory,merchant_clean,description_clean,text_features,log_amount,full_target
TXN_C_001238,2025-06-09 23:21:00,HPCL PETROL OUTLET PUNE,Diesel fuel refill for SUV ref:74673,3134.11,debit,Credit Card,EXPENSE,Fuel,HPCL PETROL OUTLET PUNE,diesel fuel refill for suv,HPCL PETROL OUTLET PUNE diesel fuel refill for suv,8.05041954017076,EXPENSE::Fuel
TXN_C_003524,2025-01-17 08:34:00,GOOGLE PAY REWARD CASHBACK,Scratch card UPI transaction cashback,483.98,credit,UPI,INCOME,Other Income,GOOGLE PAY REWARD CASHBACK,scratch card upi transaction cashback,GOOGLE PAY REWARD CASHBACK scratch card upi transaction cashback,6.184107652973808,INCOME::Other Income
TXN_C_004710,2025-04-15 22:43:00,NETFLIX INDIA MONTHLY PLAN,Monthly 4K Ultra HD video streaming,394.26,debit,Auto Debit,EXPENSE,Subscriptions,NETFLIX INDIA MONTHLY PLAN,monthly 4k ultra hd video streaming,NETFLIX INDIA MONTHLY PLAN monthly 4k ultra hd video streaming,5.979543776212289,EXPENSE::Subscriptions
TXN_C_001468,2025-03-18 03:59:00,UBER INDIA RIDES BANGALORE MUMBAI,Cab ride home from office commute,841.88,debit,Paytm,EXPENSE,Transport,UBER INDIA RIDES BANGALORE MUMBAI,cab ride home from office commute,UBER INDIA RIDES BANGALORE MUMBAI cab ride home from office commute,6.736824599114861,EXPENSE::Transport
TXN_C_003377,2025-02-22 09:24:00,PM CARES FUND DONATION,National relief charitable contribution ref:80649,4121.49,debit,UPI,EXPENSE,Gifts & Donations,PM CARES FUND DONATION,national relief charitable contribution,PM CARES FUND DONATION national relief charitable contribution,8.324212628718259,EXPENSE::Gifts & Donations
TXN_C_000488,2025-11-11 00:48:00,FLIPKART INTERNET PVT LTD BANGALORE,Smartphone accessories audio headphones,23421.45,debit,Debit Card,EXPENSE,Shopping,FLIPKART INTERNET PVT LTD BANGALORE,smartphone accessories audio headphones,FLIPKART INTERNET PVT LTD BANGALORE smartphone accessories audio headphones,10.061450243123524,EXPENSE::Shopping
TXN_C_003846,2025-03-06 00:32:00,AMAZON PRIME INDIA MEMBERSHIP,Prime video and free fast shipping sub,973.57,debit,UPI,EXPENSE,Subscriptions,AMAZON PRIME INDIA MEMBERSHIP,prime video and free fast shipping sub,AMAZON PRIME INDIA MEMBERSHIP prime video and free fast shipping sub,6.88199634807641,EXPENSE::Subscriptions
TXN_C_004967,2025-03-10 15:44:00,RAZORPAY*HDFC BANK ATM WITHDRAWAL,Self cash withdrawal from ATM outlet,8821.44,transfer,Debit Card,TRANSFER,Cash Withdrawal,RAZORPAY BANK ATM WITHDRAWAL,self cash withdrawal from atm outlet,RAZORPAY BANK ATM WITHDRAWAL self cash withdrawal from atm outlet,9.085053754732874,TRANSFER::Cash Withdrawal
TXN_C_000862,2025-03-06 20:32:00,HPCL PETROL OUTLET PUNE,Diesel fuel refill for SUV,6069.66,debit,Debit Card,EXPENSE,Fuel,HPCL PETROL OUTLET PUNE,diesel fuel refill for suv,HPCL PETROL OUTLET PUNE diesel fuel refill for suv,8.711222609608933,EXPENSE::Fuel
TXN_C_001443,2025-12-22 12:18:00,BHARATPE-NETFLIX INDIA MONTHLY PLAN NOIDA,Monthly 4K Ultra HD video streaming,520.76,debit,UPI,EXPENSE,Subscriptions,BHARATPE NETFLIX INDIA MONTHLY PLAN NOIDA,monthly 4k ultra hd video streaming,BHARATPE NETFLIX INDIA MONTHLY PLAN NOIDA monthly 4k ultra hd video streaming,6.257207712041009,EXPENSE::Subscriptions
TXN_C_001546,2025-12-12 00:59:00,BILLDESK-BESCOM ELECTRICITY BILL HYD,Monthly home electricity utility power bill ref:99630,1403.41,debit,Auto Debit,EXPENSE,Bills & Utilities,BILLDESK BESCOM ELECTRICITY BILL HYD,monthly home electricity utility power bill,BILLDESK BESCOM ELECTRICITY BILL HYD monthly home electricity utility power bill,7.2473725647474225,EXPENSE::Bills & Utilities
TXN_C_002785,2025-12-18 00:15:00,CRED HDFC CARD BILL PAY,Monthly credit card outstanding bill payment ref:55266,31178.6,transfer,UPI,TRANSFER,Credit Card Payment,CRED HDFC CARD BILL PAY,monthly credit card outstanding bill payment,CRED HDFC CARD BILL PAY monthly credit card outstanding bill payment,10.347519313793109,TRANSFER::Credit Card Payment
TXN_C_002489,2025-10-31 20:11:00,UNACADEMY SUBSCRIPTION,UPSC / Tech live learning plus batch,18241.44,debit,UPI,EXPENSE,Education,UNACADEMY SUBSCRIPTION,upsc tech live learning plus batch,UNACADEMY SUBSCRIPTION upsc tech live learning plus batch,9.81150602661148,EXPENSE::Education
TXN_C_003970,2025-11-14 17:26:00,UBER INDIA RIDES BANGALORE,Cab ride home from office commute ref:72992,273.21,debit,Paytm,EXPENSE,Transport,UBER INDIA RIDES BANGALORE,cab ride home from office commute,UBER INDIA RIDES BANGALORE cab ride home from office commute,5.6138942361933335,EXPENSE::Transport
TXN_C_005657,2025-09-27 22:40:00,BHARATPE-HOTSTAR DISNEY PLUS ANNUAL,Cricket IPL and movie streaming sub,975.68,debit,UPI,EXPENSE,Subscriptions,BHARATPE HOTSTAR DISNEY PLUS ANNUAL,cricket ipl and movie streaming sub,BHARATPE HOTSTAR DISNEY PLUS ANNUAL cricket ipl and movie streaming sub,6.88415906512695,EXPENSE::Subscriptions
TXN_C_001923,2025-10-03 23:24:00,IRCTC RAILWAY TICKET BOOKING,Train journey 3rd AC express tickets,1407.96,debit,Credit Card,EXPENSE,Travel,IRCTC RAILWAY TICKET BOOKING,train journey 3rd ac express tickets,IRCTC RAILWAY TICKET BOOKING train journey 3rd ac express tickets,7.250607122567389,EXPENSE::Travel
TXN_C_004397,2025-12-20 23:46:00,UPI-MYNTRA DESIGNS BANGALORE PUNE,Branded shirts jeans casual sneakers,1166.81,debit,Credit Card,EXPENSE,Shopping,UPI MYNTRA DESIGNS BANGALORE PUNE,branded shirts jeans casual sneakers,UPI MYNTRA DESIGNS BANGALORE PUNE branded shirts jeans casual sneakers,7.062885478922896,EXPENSE::Shopping
TXN_C_004750,2025-12-13 20:39:00,RAZORPAY*LOCAL DRY CLEANERS AND LAUNDRY,Steam press dry cleaning clothes,195.03,debit,UPI,EXPENSE,Other Expense,RAZORPAY DRY CLEANERS AND LAUNDRY,steam press dry cleaning clothes,RAZORPAY DRY CLEANERS AND LAUNDRY steam press dry cleaning clothes,5.278267708742333,EXPENSE::Other Expense
TXN_C_001432,2025-08-11 12:05:00,BHARATPE-SOCIETY MAINTENANCE CHARGES DELHI,Monthly gated community maintenance water ref:92095,4771.07,debit,Net Banking,EXPENSE,Rent & Housing,BHARATPE SOCIETY MAINTENANCE CHARGES DELHI,monthly gated community maintenance water,BHARATPE SOCIETY MAINTENANCE CHARGES DELHI monthly gated community maintenance water,8.470535452012147,EXPENSE::Rent & Housing
TXN_C_001860,2025-09-10 20:14:00,BILLDESK-ACKO GENERAL VEHICLE INSUR,Annual two-wheeler car insurance renewal,5624.6,debit,UPI,EXPENSE,Insurance,BILLDESK ACKO GENERAL VEHICLE INSUR,annual two wheeler car insurance renewal,BILLDESK ACKO GENERAL VEHICLE INSUR annual two wheeler car insurance renewal,8.635082888050803,EXPENSE::Insurance
TXN_C_001383,2025-03-23 03:43:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,1250.39,transfer,UPI,TRANSFER,Other Transfer,PAYTM WALLET TOPUP LOAD,money transfer from bank account to wallet,PAYTM WALLET TOPUP LOAD money transfer from bank account to wallet,7.132010212482311,TRANSFER::Other Transfer
TXN_C_002145,2025-03-11 18:55:00,HPCL PETROL OUTLET PUNE,Diesel fuel refill for SUV,5321.78,debit,UPI,EXPENSE,Fuel,HPCL PETROL OUTLET PUNE,diesel fuel refill for suv,HPCL PETROL OUTLET PUNE diesel fuel refill for suv,8.579751002241622,EXPENSE::Fuel
TXN_C_001167,2025-03-08 08:46:00,IMPS/NEFT TO SISTER ACCOUNT,Inter-bank savings account funds transfer,22065.95,transfer,Net Banking,TRANSFER,Bank Transfer,IMPS NEFT TO SISTER ACCOUNT,inter bank savings account funds transfer,IMPS NEFT TO SISTER ACCOUNT inter bank savings account funds transfer,10.001836293053714,TRANSFER::Bank Transfer
TXN_C_000400,2025-06-01 08:29:00,PM CARES FUND DONATION NOIDA,National relief charitable contribution,4839.14,debit,UPI,EXPENSE,Gifts & Donations,PM CARES FUND DONATION NOIDA,national relief charitable contribution,PM CARES FUND DONATION NOIDA national relief charitable contribution,8.484698924912175,EXPENSE::Gifts & Donations
TXN_C_001165,2025-06-18 21:58:00,STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee ref:81707,821.73,debit,UPI,EXPENSE,Food,STARBUCKS COFFEE CONNAUGHT PL,cappuccino and classic cold coffee,STARBUCKS COFFEE CONNAUGHT PL cappuccino and classic cold coffee,6.712628078807234,EXPENSE::Food
TXN_C_002143,2025-03-12 10:28:00,POS YOUTUBE PREMIUM INDIA,Ad-free video streaming family plan,178.77,debit,UPI AutoPay,EXPENSE,Subscriptions,YOUTUBE PREMIUM INDIA,ad free video streaming family plan,YOUTUBE PREMIUM INDIA ad free video streaming family plan,5.191678256058324,EXPENSE::Subscriptions
TXN_C_002029,2025-01-16 17:41:00,BIGBASKET SUPERMARKET ORDER STORE,Monthly household monthly grocery order ref:99216,8729.34,debit,Net Banking,EXPENSE,Groceries,BIGBASKET SUPERMARKET ORDER STORE,monthly household monthly grocery order,BIGBASKET SUPERMARKET ORDER STORE monthly household monthly grocery order,9.074559594237924,EXPENSE::Groceries
TXN_C_001579,2025-04-23 08:06:00,CRED-BOOKMYSHOW PVR INOX MOVIES STORE,Weekend cinema IMAX movie tickets snacks,2005.39,debit,UPI,EXPENSE,Entertainment,CRED BOOKMYSHOW PVR INOX MOVIES STORE,weekend cinema imax movie tickets snacks,CRED BOOKMYSHOW PVR INOX MOVIES STORE weekend cinema imax movie tickets snacks,7.604092366375144,EXPENSE::Entertainment
TXN_C_000816,2025-09-16 03:46:00,POS SOCIETY MAINTENANCE CHARGES NOIDA,Monthly gated community maintenance water ref:49838,6722.31,debit,UPI,EXPENSE,Rent & Housing,SOCIETY MAINTENANCE CHARGES NOIDA,monthly gated community maintenance water,SOCIETY MAINTENANCE CHARGES NOIDA monthly gated community maintenance water,8.813335871773383,EXPENSE::Rent & Housing
TXN_C_005435,2025-03-21 10:16:00,BOOKMYSHOW PVR INOX MOVIES BANGALORE,Weekend cinema IMAX movie tickets snacks,1272.43,debit,Credit Card,EXPENSE,Entertainment,BOOKMYSHOW PVR INOX MOVIES BANGALORE,weekend cinema imax movie tickets snacks,BOOKMYSHOW PVR INOX MOVIES BANGALORE weekend cinema imax movie tickets snacks,7.149469326281387,EXPENSE::Entertainment
TXN_C_005019,2025-12-04 23:01:00,TATA 1MG HEALTHCARE STORE,Online diagnostic medicines and vitamins,477.7,debit,Credit Card,EXPENSE,Healthcare,TATA 1MG HEALTHCARE STORE,online diagnostic medicines and vitamins,TATA 1MG HEALTHCARE STORE online diagnostic medicines and vitamins,6.171074096398463,EXPENSE::Healthcare
TXN_C_001125,2025-03-14 11:31:00,NETFLIX INDIA MONTHLY PLAN HYD,Monthly 4K Ultra HD video streaming,495.72,debit,Credit Card,EXPENSE,Subscriptions,NETFLIX INDIA MONTHLY PLAN HYD,monthly 4k ultra hd video streaming,NETFLIX INDIA MONTHLY PLAN HYD monthly 4k ultra hd video streaming,6.208026487056637,EXPENSE::Subscriptions
TXN_C_003199,2025-01-02 15:08:00,GOOGLE PAY REWARD CASHBACK NOIDA,Scratch card UPI transaction cashback,91.69,credit,UPI,INCOME,Other Income,GOOGLE PAY REWARD CASHBACK NOIDA,scratch card upi transaction cashback,GOOGLE PAY REWARD CASHBACK NOIDA scratch card upi transaction cashback,4.529260591887741,INCOME::Other Income
TXN_C_002123,2025-03-02 19:27:00,HDFC BANK ATM WITHDRAWAL HYD,Self cash withdrawal from ATM outlet,15726.35,transfer,Debit Card,TRANSFER,Cash Withdrawal,HDFC BANK ATM WITHDRAWAL HYD,self cash withdrawal from atm outlet,HDFC BANK ATM WITHDRAWAL HYD self cash withdrawal from atm outlet,9.663156513964273,TRANSFER::Cash Withdrawal
TXN_C_003607,2025-05-26 14:33:00,UPI-IMPS/NEFT TO SISTER ACCOUNT,Inter-bank savings account funds transfer,24241.39,transfer,Net Banking,TRANSFER,Bank Transfer,UPI IMPS NEFT TO SISTER ACCOUNT,inter bank savings account funds transfer,UPI IMPS NEFT TO SISTER ACCOUNT inter bank savings account funds transfer,10.095858032682587,TRANSFER::Bank Transfer
TXN_C_005479,2025-09-20 21:37:00,UPI-CRY CHILD RIGHTS CHARITY DELHI,Monthly child welfare education donation,2180.04,debit,Auto Debit,EXPENSE,Gifts & Donations,UPI CRY CHILD RIGHTS CHARITY DELHI,monthly child welfare education donation,UPI CRY CHILD RIGHTS CHARITY DELHI monthly child welfare education donation,7.687557106244362,EXPENSE::Gifts & Donations
TXN_C_000970,2025-07-06 17:10:00,RAZORPAY*INDRAPRASTHA GAS IGL BILL,Piped cooking natural gas monthly bill ref:26346,1108.61,debit,Net Banking,EXPENSE,Bills & Utilities,RAZORPAY GAS IGL BILL,piped cooking natural gas monthly bill,RAZORPAY GAS IGL BILL piped cooking natural gas monthly bill,7.01176388121668,EXPENSE::Bills & Utilities
TXN_C_003177,2025-08-03 02:38:00,CRED-OPENAI CHATGPT PLUS SUB,Monthly AI assistant subscription in INR,2086.24,debit,Credit Card,EXPENSE,Subscriptions,CRED OPENAI CHATGPT PLUS SUB,monthly ai assistant subscription in inr,CRED OPENAI CHATGPT PLUS SUB monthly ai assistant subscription in inr,7.643597898069699,EXPENSE::Subscriptions
TXN_C_003467,2025-10-30 07:13:00,INDIAN OIL CORP PETROL PUMP,Two-wheeler petrol tank fuel refill ref:65386,442.34,debit,UPI,EXPENSE,Fuel,INDIAN OIL CORP PETROL PUMP,two wheeler petrol tank fuel refill,INDIAN OIL CORP PETROL PUMP two wheeler petrol tank fuel refill,6.094336970028611,EXPENSE::Fuel
TXN_C_001936,2025-01-11 22:02:00,URBAN COMPANY PLUMBER CARPENTER,Home tap repair carpentry maintenance,410.87,debit,Cash,EXPENSE,Other Expense,URBAN COMPANY PLUMBER CARPENTER,home tap repair carpentry maintenance,URBAN COMPANY PLUMBER CARPENTER home tap repair carpentry maintenance,6.020707765577623,EXPENSE::Other Expense
TXN_C_002116,2025-07-13 02:21:00,HALDIRAMS RESTAURANT NOIDA,North Indian thali and sweets,351.29,debit,Debit Card,EXPENSE,Food,HALDIRAMS RESTAURANT NOIDA,north indian thali and sweets,HALDIRAMS RESTAURANT NOIDA north indian thali and sweets,5.8644547000450995,EXPENSE::Food
TXN_C_002072,2025-12-03 13:15:00,BHARATPE-SOCIETY MAINTENANCE CHARGES,Monthly gated community maintenance water,3831.0,debit,Net Banking,EXPENSE,Rent & Housing,BHARATPE SOCIETY MAINTENANCE CHARGES,monthly gated community maintenance water,BHARATPE SOCIETY MAINTENANCE CHARGES monthly gated community maintenance water,8.251142139090751,EXPENSE::Rent & Housing
TXN_C_000935,2025-02-26 14:36:00,BHARATPE-CHAI POINT CYBER CITY MUMBAI,Ginger tea samosa and banana cake ref:33853,215.71,debit,UPI,EXPENSE,Food,BHARATPE CHAI POINT CYBER CITY MUMBAI,ginger tea samosa and banana cake,BHARATPE CHAI POINT CYBER CITY MUMBAI ginger tea samosa and banana cake,5.3785600542242396,EXPENSE::Food
TXN_C_002915,2025-02-16 08:29:00,RAZORPAY*ZEPTO QUICK COMMERCE,10-min grocery delivery milk bread curd ref:82320,1124.79,debit,Paytm,EXPENSE,Groceries,RAZORPAY QUICK COMMERCE,10 min grocery delivery milk bread curd,RAZORPAY QUICK COMMERCE 10 min grocery delivery milk bread curd,7.026240290418083,EXPENSE::Groceries
TXN_C_002423,2025-12-08 05:08:00,CRY CHILD RIGHTS CHARITY,Monthly child welfare education donation,2760.7,debit,Auto Debit,EXPENSE,Gifts & Donations,CRY CHILD RIGHTS CHARITY,monthly child welfare education donation,CRY CHILD RIGHTS CHARITY monthly child welfare education donation,7.923601711125746,EXPENSE::Gifts & Donations
TXN_C_002135,2025-08-21 03:15:00,ACKO GENERAL VEHICLE INSUR,Annual two-wheeler car insurance renewal,2492.34,debit,Credit Card,EXPENSE,Insurance,ACKO GENERAL VEHICLE INSUR,annual two wheeler car insurance renewal,ACKO GENERAL VEHICLE INSUR annual two wheeler car insurance renewal,7.821378456093631,EXPENSE::Insurance
TXN_C_003531,2025-05-12 19:04:00,MYNTRA DESIGNS BANGALORE HYD,Branded shirts jeans casual sneakers ref:50448,1577.76,debit,Credit Card,EXPENSE,Shopping,MYNTRA DESIGNS BANGALORE HYD,branded shirts jeans casual sneakers,MYNTRA DESIGNS BANGALORE HYD branded shirts jeans casual sneakers,7.3643950077697395,EXPENSE::Shopping
TXN_C_001791,2025-12-15 09:52:00,CHAI POINT CYBER CITY,Ginger tea samosa and banana cake ref:52000,284.12,debit,Paytm,EXPENSE,Food,CHAI POINT CYBER CITY,ginger tea samosa and banana cake,CHAI POINT CYBER CITY ginger tea samosa and banana cake,5.652910144282444,EXPENSE::Food
TXN_C_005330,2025-03-10 15:24:00,JIO FIBER BROADBAND RECHARGE,Prepaid unlimited home internet recharge ref:60102,986.44,debit,UPI,EXPENSE,Bills & Utilities,JIO FIBER BROADBAND RECHARGE,prepaid unlimited home internet recharge,JIO FIBER BROADBAND RECHARGE prepaid unlimited home internet recharge,6.895115735435673,EXPENSE::Bills & Utilities
TXN_C_001648,2025-07-26 06:10:00,GPAY UPI TO RAHUL SHARMA,Instant peer to peer money transfer,11682.76,transfer,UPI,TRANSFER,Bank Transfer,GPAY UPI TO RAHUL SHARMA,instant peer to peer money transfer,GPAY UPI TO RAHUL SHARMA instant peer to peer money transfer,9.365955122386017,TRANSFER::Bank Transfer
TXN_C_003621,2025-03-09 12:40:00,YOUTUBE PREMIUM INDIA PUNE,Ad-free video streaming family plan,179.98,debit,Credit Card,EXPENSE,Subscriptions,YOUTUBE PREMIUM INDIA PUNE,ad free video streaming family plan,YOUTUBE PREMIUM INDIA PUNE ad free video streaming family plan,5.198386527922987,EXPENSE::Subscriptions
TXN_C_002848,2025-06-20 16:14:00,BLINKIT COMMERCE GURGAON PUNE,Weekly fresh fruits vegetables eggs,1346.14,debit,Credit Card,EXPENSE,Groceries,BLINKIT COMMERCE GURGAON PUNE,weekly fresh fruits vegetables eggs,BLINKIT COMMERCE GURGAON PUNE weekly fresh fruits vegetables eggs,7.205739105679167,EXPENSE::Groceries
TXN_C_005249,2025-07-04 11:39:00,INDIAN OIL CORP PETROL PUMP,Two-wheeler petrol tank fuel refill,1014.88,debit,UPI,EXPENSE,Fuel,INDIAN OIL CORP PETROL PUMP,two wheeler petrol tank fuel refill,INDIAN OIL CORP PETROL PUMP two wheeler petrol tank fuel refill,6.9235105109266435,EXPENSE::Fuel
TXN_C_003149,2025-11-11 09:05:00,HDFC BANK ATM OUT OF NETWORK FEE BANGALORE,Non-home bank ATM transaction surcharge,32.4,debit,Bank Debit,EXPENSE,Fees & Charges,HDFC BANK ATM OUT OF NETWORK FEE BANGALORE,non home bank atm transaction surcharge,HDFC BANK ATM OUT OF NETWORK FEE BANGALORE non home bank atm transaction surcharge,3.5085558999826545,EXPENSE::Fees & Charges
TXN_C_003941,2025-09-13 22:25:00,PM CARES FUND DONATION,National relief charitable contribution ref:53944,7137.66,debit,Net Banking,EXPENSE,Gifts & Donations,PM CARES FUND DONATION,national relief charitable contribution,PM CARES FUND DONATION national relief charitable contribution,8.873280362650432,EXPENSE::Gifts & Donations
TXN_C_004470,2025-11-04 09:12:00,GROWW MUTUAL FUND SIP AUTO,Monthly index fund SIP investment deduction ref:32607,16394.2,transfer,UPI AutoPay,TRANSFER,Investment,GROWW MUTUAL FUND SIP AUTO,monthly index fund sip investment deduction,GROWW MUTUAL FUND SIP AUTO monthly index fund sip investment deduction,9.704743888045453,TRANSFER::Investment
TXN_C_005262,2025-02-21 18:42:00,UPI-GPAY UPI TO RAHUL SHARMA,Instant peer to peer money transfer,14321.46,transfer,UPI,TRANSFER,Bank Transfer,UPI GPAY UPI TO RAHUL SHARMA,instant peer to peer money transfer,UPI GPAY UPI TO RAHUL SHARMA instant peer to peer money transfer,9.569584213470314,TRANSFER::Bank Transfer
TXN_C_000648,2025-08-19 00:02:00,NETFLIX INDIA MONTHLY PLAN,Monthly 4K Ultra HD video streaming,633.23,debit,Auto Debit,EXPENSE,Subscriptions,NETFLIX INDIA MONTHLY PLAN,monthly 4k ultra hd video streaming,NETFLIX INDIA MONTHLY PLAN monthly 4k ultra hd video streaming,6.45241166467515,EXPENSE::Subscriptions
TXN_C_000061,2025-02-11 15:01:00,BILLDESK-DELHI METRO DMRC CARD RECHARGE HYD,Subway smart card automated reload ref:65255,401.82,debit,UPI,EXPENSE,Transport,BILLDESK DELHI METRO DMRC CARD RECHARGE HYD,subway smart card automated reload,BILLDESK DELHI METRO DMRC CARD RECHARGE HYD subway smart card automated reload,5.998489812044735,EXPENSE::Transport
TXN_C_004425,2025-06-22 23:14:00,NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics,3430.93,debit,UPI,EXPENSE,Shopping,NYKAA E BEAUTY,skincare grooming perfumes and cosmetics,NYKAA E BEAUTY skincare grooming perfumes and cosmetics,8.14087806412945,EXPENSE::Shopping
TXN_C_005572,2025-03-02 01:45:00,BHARATPE QR SETTLEMENT HYD,Retail store daily UPI merchant collection ref:43592,29730.02,credit,UPI,INCOME,Business Income,BHARATPE QR SETTLEMENT HYD,retail store daily upi merchant collection,BHARATPE QR SETTLEMENT HYD retail store daily upi merchant collection,10.299946224182621,INCOME::Business Income
TXN_C_001951,2025-10-22 00:46:00,HDFC BANK FD INTEREST CR PUNE,Quarterly fixed deposit interest payout,500.88,credit,Bank Credit,INCOME,Interest,HDFC BANK FD INTEREST CR PUNE,quarterly fixed deposit interest payout,HDFC BANK FD INTEREST CR PUNE quarterly fixed deposit interest payout,6.218361047291499,INCOME::Interest
TXN_C_005015,2025-09-02 02:22:00,DOMINOS PIZZA ONLINE ORDER,Farmhouse medium pizza garlic bread,1057.51,debit,UPI,EXPENSE,Food,DOMINOS PIZZA ORDER,farmhouse medium pizza garlic bread,DOMINOS PIZZA ORDER farmhouse medium pizza garlic bread,6.9646175378614235,EXPENSE::Food
